Count of PPA,Borough,Gender,Age Group,Self Classified Ethnicity,Offence Type,Charged/Summonsed,Proceedings Date
1,Havering,Male,15 to 19,Black,Murder,Charge or Summons,March 2019
1,Barnet,Male,50 to 54,White ,Murder,Charge or Summons,March 2019
1,Croydon,Female,40 to 44,White ,Murder,Charge or Summons,March 2019
1,Westminster,Male,30 to 34,White ,Murder,Charge or Summons,March 2019
1,Richmond Upon Thames,Male,30 to 34,White ,Murder,Charge or Summons,March 2019
1,Waltham Forest,Male,15 to 19,Not stated,Murder,Charge or Summons,March 2019
1,Wandsworth,Male,40 to 44,White ,Murder,Charge or Summons,March 2019
1,Newham,Male,30 to 34,Asian ,Murder,Charge or Summons,April 2019
1,Hillingdon,Male,25 to 29,White ,Murder,Charge or Summons,April 2019
1,Merton,Male,40 to 44,White ,Murder,Charge or Summons,April 2019
1,Merton,Female,40 to 44,White ,Murder,Charge or Summons,April 2019
1,Wandsworth,Male,20 to 24,Other Ethnic groups,Murder,Charge or Summons,April 2019
1,Wandsworth,Male,15 to 19,Other Ethnic groups,Murder,Charge or Summons,April 2019
1,Haringey,Male,15 to 19,Black,Murder,Charge or Summons,April 2019
1,Hammersmith & Fulham,Male,15 to 19,Black,Murder,Charge or Summons,April 2019
1,Hammersmith & Fulham,Male,25 to 29,Mixed,Murder,Charge or Summons,April 2019
1,Harrow,Male,30 to 34,Mixed,Murder,Charge or Summons,April 2019
1,Kensington & Chelsea,Male,50 to 54,Black,Murder,Charge or Summons,April 2019
1,Westminster,Male,20 to 24,Asian ,Murder,Charge or Summons,April 2019
1,Westminster,Male,15 to 19,Asian ,Murder,Charge or Summons,April 2019
1,Lambeth,Male,15 to 19,Black,Murder,Charge or Summons,April 2019
1,Lambeth,Male,20 to 24,Black,Murder,Charge or Summons,April 2019
1,Waltham Forest,Male,40 to 44,Not stated,Murder,Charge or Summons,April 2019
1,Brent,Male,35 to 39,Asian ,Murder,Charge or Summons,April 2019
1,Tower Hamlets,Male,35 to 39,White ,Murder,Charge or Summons,April 2019
1,Westminster,Male,50 to 54,Other Ethnic groups,Murder,Accused is Dead,May 2019
1,Westminster,Male,50 to 54,Other Ethnic groups,Murder,Accused is Dead,May 2019
1,Westminster,Male,50 to 54,Other Ethnic groups,Murder,Accused is Dead,May 2019
1,Westminster,Male,50 to 54,Other Ethnic groups,Murder,Accused is Dead,May 2019
1,Westminster,Male,50 to 54,Other Ethnic groups,Murder,Accused is Dead,May 2019
1,Haringey,Male,30 to 34,Black,Murder,Charge or Summons,May 2019
1,Bromley,Male,15 to 19,Black,Murder,Charge or Summons,May 2019
1,Tower Hamlets,Male,35 to 39,White ,Murder,Charge or Summons,May 2019
1,Haringey,Male,20 to 24,Black,Murder,Charge or Summons,May 2019
1,Haringey,Male,15 to 19,Black,Murder,Charge or Summons,May 2019
1,Brent,Male,15 to 19,Black,Murder,Charge or Summons,May 2019
1,Brent,Male,15 to 19,Mixed,Murder,Charge or Summons,May 2019
1,Hackney,Male,15 to 19,Black,Murder,Charge or Summons,May 2019
1,Hackney,Male,15 to 19,Black,Murder,Charge or Summons,May 2019
1,Kensington & Chelsea,Male,45 to 49,Other Ethnic groups,Murder,Charge or Summons,May 2019
1,Kensington & Chelsea,Male,45 to 49,White ,Murder,Charge or Summons,May 2019
1,Harrow,Male,40 to 44,Not stated,Murder,Charge or Summons,June 2019
1,Havering,Male,65 and over,White ,Manslaughter,Charge or Summons,June 2019
1,Havering,Male,65 and over,White ,Manslaughter,Charge or Summons,June 2019
1,Havering,Male,15 to 19,White ,Murder,Charge or Summons,June 2019
1,Brent,Male,20 to 24,Black,Murder,Charge or Summons,June 2019
1,Hackney,Male,15 to 19,Black,Murder,Charge or Summons,June 2019
1,Hackney,Male,15 to 19,Black,Murder,Charge or Summons,June 2019
1,Wandsworth,Male,15 to 19,Mixed,Murder,Charge or Summons,June 2019
1,Wandsworth,Male,15 to 19,Other Ethnic groups,Murder,Charge or Summons,June 2019
1,Wandsworth,Male,15 to 19,Black,Murder,Charge or Summons,June 2019
1,Wandsworth,Male,15 to 19,White ,Murder,Charge or Summons,June 2019
1,Wandsworth,Male,15 to 19,Black,Murder,Charge or Summons,June 2019
1,Wandsworth,Male,15 to 19,Black,Murder,Charge or Summons,June 2019
1,Tower Hamlets,Male,15 to 19,Asian ,Murder,Charge or Summons,June 2019
1,Tower Hamlets,Male,15 to 19,Asian ,Murder,Charge or Summons,June 2019
1,Newham,Male,20 to 24,Asian ,Murder,Charge or Summons,June 2019
1,Haringey,Male,20 to 24,Asian ,Murder,Charge or Summons,June 2019
1,Newham,Male,25 to 29,White ,Murder,Charge or Summons,June 2019
1,Newham,Female,30 to 34,White ,Murder,Charge or Summons,June 2019
1,Redbridge,Male,35 to 39,Not stated,Murder,Charge or Summons,June 2019
1,Redbridge,Male,50 to 54,White ,Murder,Charge or Summons,June 2019
1,Redbridge,Female,35 to 39,White ,Manslaughter,Charge or Summons,July 2019
1,Islington,Male,30 to 34,White ,Murder,Charge or Summons,July 2019
1,Wandsworth,Male,15 to 19,Other Ethnic groups,Murder,Charge or Summons,July 2019
1,Wandsworth,Male,15 to 19,Mixed,Murder,Charge or Summons,July 2019
1,Wandsworth,Male,20 to 24,Black,Murder,Charge or Summons,July 2019
1,Kensington & Chelsea,Male,20 to 24,White ,Manslaughter,Charge or Summons,July 2019
1,Hammersmith & Fulham,Male,15 to 19,Mixed,Murder,Charge or Summons,July 2019
1,Hammersmith & Fulham,Male,15 to 19,Black,Murder,Charge or Summons,July 2019
1,Croydon,Male,25 to 29,Black,Murder,Charge or Summons,July 2019
1,Southwark,Male,20 to 24,Black,Murder,Charge or Summons,July 2019
1,Southwark,Male,20 to 24,Black,Murder,Charge or Summons,July 2019
1,Southwark,Male,20 to 24,Asian ,Murder,Charge or Summons,July 2019
1,Newham,Male,20 to 24,Black,Murder,Charge or Summons,July 2019
1,Croydon,Male,25 to 29,Black,Murder,Charge or Summons,July 2019
1,Wandsworth,Male,35 to 39,Black,Murder,Charge or Summons,July 2019
1,Waltham Forest,Male,25 to 29,White ,Murder,Charge or Summons,July 2019
1,Brent,Male,20 to 24,Black,Murder,Charge or Summons,July 2019
1,Brent,Male,20 to 24,Black,Murder,Charge or Summons,July 2019
1,Brent,Male,20 to 24,Black,Murder,Charge or Summons,July 2019
1,Greenwich,Male,15 to 19,Black,Murder,Charge or Summons,July 2019
1,Newham,Male,20 to 24,White ,Murder,Charge or Summons,August 2019
1,Camden,Male,25 to 29,White ,Murder,Charge or Summons,August 2019
1,Camden,Male,25 to 29,Black,Murder,Charge or Summons,August 2019
1,Barnet,Male,25 to 29,Black,Murder,Charge or Summons,August 2019
1,Barnet,Male,25 to 29,Asian ,Murder,Charge or Summons,August 2019
1,Barnet,Male,25 to 29,Black,Murder,Charge or Summons,August 2019
1,Hammersmith & Fulham,Male,20 to 24,Black,Murder,Charge or Summons,August 2019
1,Brent,Male,30 to 34,Black,Murder,Charge or Summons,August 2019
1,Camden,Male,20 to 24,Asian ,Murder,Charge or Summons,August 2019
1,Camden,Male,20 to 24,Asian ,Murder,Charge or Summons,August 2019
1,Haringey,Male,20 to 24,White ,Murder,Charge or Summons,August 2019
1,Camden,Male,15 to 19,Black,Murder,Charge or Summons,August 2019
1,Camden,Male,15 to 19,Mixed,Murder,Charge or Summons,August 2019
1,Camden,Male,25 to 29,Black,Murder,Charge or Summons,September 2019
1,Tower Hamlets,Male,25 to 29,Black,Murder,Charge or Summons,September 2019
1,Bromley,Male,50 to 54,White ,Murder,Charge or Summons,September 2019
1,Lambeth,Male,15 to 19,Mixed,Murder,Charge or Summons,September 2019
1,Hammersmith & Fulham,Male,15 to 19,Black,Murder,Charge or Summons,September 2019
1,Hammersmith & Fulham,Male,15 to 19,Black,Murder,Charge or Summons,September 2019
1,Hammersmith & Fulham,Male,15 to 19,Black,Murder,Charge or Summons,September 2019
1,Hammersmith & Fulham,Male,15 to 19,White ,Murder,Charge or Summons,September 2019
1,Hammersmith & Fulham,Male,15 to 19,Black,Murder,Charge or Summons,September 2019
1,Ealing,Male,35 to 39,Asian ,Murder,Charge or Summons,September 2019
1,Newham,Male,10 to 14,Mixed,Murder,Charge or Summons,September 2019
1,Newham,Male,15 to 19,Black,Murder,Charge or Summons,September 2019
1,Lambeth,Male,30 to 34,Black,Murder,Charge or Summons,September 2019
1,Haringey,Male,20 to 24,Black,Murder,Charge or Summons,September 2019
1,Hackney,Male,40 to 44,Black,Murder,Charge or Summons,September 2019
1,Newham,Male,15 to 19,Black,Murder,Charge or Summons,September 2019
1,Newham,Male,15 to 19,Black,Murder,Charge or Summons,September 2019
1,Camden,Female,25 to 29,Mixed,Murder,Charge or Summons,September 2019
1,Enfield,Male,35 to 39,Not stated,Murder,Charge or Summons,September 2019
1,Waltham Forest,Male,20 to 24,Asian ,Murder,Charge or Summons,October 2019
1,Islington,Male,15 to 19,Other Ethnic groups,Murder,Charge or Summons,October 2019
1,Islington,Male,15 to 19,Other Ethnic groups,Murder,Charge or Summons,October 2019
1,Islington,Male,15 to 19,Other Ethnic groups,Murder,Charge or Summons,October 2019
1,Southwark,Male,15 to 19,Black,Murder,Charge or Summons,October 2019
1,Westminster,Male,15 to 19,Black,Murder,Charge or Summons,October 2019
1,Westminster,Male,15 to 19,Black,Murder,Charge or Summons,October 2019
1,Westminster,Male,15 to 19,Black,Murder,Charge or Summons,October 2019
1,Westminster,Male,15 to 19,Black,Murder,Charge or Summons,October 2019
1,Westminster,Male,15 to 19,Black,Murder,Charge or Summons,October 2019
1,Westminster,Male,15 to 19,Black,Murder,Charge or Summons,October 2019
1,Ealing,Male,40 to 44,White ,Murder,Charge or Summons,October 2019
1,Ealing,Male,35 to 39,White ,Murder,Charge or Summons,October 2019
1,Ealing,Male,20 to 24,Black,Murder,Charge or Summons,October 2019
1,Ealing,Male,25 to 29,Not stated,Murder,Charge or Summons,October 2019
1,Ealing,Male,20 to 24,Asian ,Murder,Charge or Summons,October 2019
1,Ealing,Male,20 to 24,Asian ,Murder,Charge or Summons,October 2019
1,Ealing,Male,20 to 24,Black,Murder,Charge or Summons,October 2019
1,Ealing,Male,20 to 24,Mixed,Murder,Charge or Summons,October 2019
1,Enfield,Male,25 to 29,Black,Murder,Charge or Summons,October 2019
1,Newham,Male,15 to 19,Black,Murder,Charge or Summons,October 2019
1,Bexley,Male,15 to 19,White ,Murder,Charge or Summons,October 2019
1,Camden,Male,15 to 19,Black,Murder,Charge or Summons,November 2019
1,Camden,Male,15 to 19,Black,Murder,Charge or Summons,November 2019
1,Camden,Male,15 to 19,Black,Murder,Charge or Summons,November 2019
1,Haringey,Male,20 to 24,White ,Murder,Charge or Summons,November 2019
1,Haringey,Male,20 to 24,Black,Murder,Charge or Summons,November 2019
1,Hackney,Male,20 to 24,White ,Murder,Charge or Summons,November 2019
1,Waltham Forest,Male,20 to 24,Not stated,Murder,Charge or Summons,November 2019
1,Haringey,Male,15 to 19,Black,Murder,Charge or Summons,November 2019
1,Brent,Male,15 to 19,Black,Murder,Charge or Summons,November 2019
1,Hackney,Male,15 to 19,Black,Murder,Charge or Summons,November 2019
1,Waltham Forest,Male,25 to 29,Asian ,Murder,Charge or Summons,November 2019
1,Lewisham,Male,35 to 39,Black,Murder,Charge or Summons,November 2019
1,Richmond Upon Thames,Male,30 to 34,Asian ,Murder,Charge or Summons,November 2019
1,Richmond Upon Thames,Male,30 to 34,Asian ,Murder,Charge or Summons,November 2019
1,Newham,Male,20 to 24,Black,Murder,Charge or Summons,November 2019
1,Newham,Female,25 to 29,White ,Murder,Charge or Summons,November 2019
1,Haringey,Male,35 to 39,White ,Murder,Charge or Summons,November 2019
1,Ealing,Male,20 to 24,Black,Murder,Charge or Summons,November 2019
1,Ealing,Male,20 to 24,Black,Murder,Charge or Summons,November 2019
1,Greenwich,Male,60 to 64,White ,Murder,Charge or Summons,November 2019
1,Enfield,Male,15 to 19,Black,Murder,Charge or Summons,November 2019
1,Enfield,Male,15 to 19,White ,Murder,Charge or Summons,November 2019
1,Hillingdon,Male,15 to 19,White ,Murder,Charge or Summons,November 2019
1,Tower Hamlets,Male,30 to 34,Asian ,Murder,Charge or Summons,November 2019
1,Haringey,Male,20 to 24,Black,Murder,Charge or Summons,December 2019
1,Haringey,Male,15 to 19,Black,Murder,Charge or Summons,December 2019
1,Brent,Male,15 to 19,Black,Murder,Charge or Summons,December 2019
1,Southwark,Male,15 to 19,Black,Murder,Charge or Summons,December 2019
1,Islington,Male,35 to 39,Black,Murder,Charge or Summons,December 2019
1,Tower Hamlets,Male,25 to 29,Asian ,Murder,Charge or Summons,December 2019
1,Tower Hamlets,Male,25 to 29,Asian ,Murder,Charge or Summons,December 2019
1,Tower Hamlets,Male,25 to 29,Black,Murder,Charge or Summons,December 2019
1,Ealing,Male,15 to 19,Not stated,Murder,Charge or Summons,December 2019
1,Hackney,Male,25 to 29,Black,Murder,Charge or Summons,December 2019
1,Haringey,Male,50 to 54,White ,Murder,Charge or Summons,December 2019
1,Brent,Male,20 to 24,Other Ethnic groups,Murder,Charge or Summons,December 2019
1,Barking & Dagenham,Male,55 to 59,Not stated,Murder,Charge or Summons,December 2019
1,Enfield,Male,10 to 14,Black,Murder,Charge or Summons,January 2020
1,Enfield,Male,10 to 14,Black,Murder,Charge or Summons,January 2020
1,Enfield,Male,10 to 14,Black,Murder,Charge or Summons,January 2020
1,Enfield,Male,15 to 19,Black,Murder,Charge or Summons,January 2020
1,Enfield,Male,15 to 19,Black,Murder,Charge or Summons,January 2020
1,Camden,Male,20 to 24,White ,Murder,Charge or Summons,January 2020
1,Wandsworth,Female,15 to 19,White ,Murder,Charge or Summons,January 2020
1,Wandsworth,Male,20 to 24,Black,Murder,Charge or Summons,January 2020
1,Tower Hamlets,Male,30 to 34,White ,Murder,Charge or Summons,January 2020
1,Tower Hamlets,Male,25 to 29,Black,Murder,Charge or Summons,January 2020
1,Tower Hamlets,Male,25 to 29,Black,Murder,Charge or Summons,January 2020
1,Redbridge,Male,20 to 24,Asian ,Murder,Charge or Summons,January 2020
1,Redbridge,Male,20 to 24,Black,Murder,Charge or Summons,January 2020
1,Kensington & Chelsea,Male,20 to 24,Not stated,Murder,Charge or Summons,January 2020
1,Hounslow,Male,35 to 39,Black,Murder,Charge or Summons,January 2020
1,Hounslow,Male,30 to 34,Black,Murder,Charge or Summons,January 2020
1,Barnet,Male,30 to 34,Not stated,Murder,Charge or Summons,January 2020
1,Barnet,Male,40 to 44,White ,Murder,Charge or Summons,January 2020
1,Waltham Forest,Male,25 to 29,Mixed,Murder,Charge or Summons,January 2020
1,Newham,Male,25 to 29,Black,Murder,Charge or Summons,January 2020
1,Newham,Male,35 to 39,Black,Murder,Charge or Summons,January 2020
1,Barnet,Male,30 to 34,Not stated,Murder,Charge or Summons,January 2020
1,Barnet,Male,40 to 44,White ,Murder,Charge or Summons,January 2020
1,Richmond Upon Thames,Male,15 to 19,Black,Murder,Charge or Summons,January 2020
1,Croydon,Male,40 to 44,White ,Murder,Charge or Summons,January 2020
1,Waltham Forest,Male,20 to 24,Mixed,Murder,Charge or Summons,January 2020
1,Hackney,Male,25 to 29,White ,Murder,Charge or Summons,January 2020
1,Hackney,Male,15 to 19,White ,Murder,Charge or Summons,February 2020
1,Newham,Male,30 to 34,Asian ,Murder,Charge or Summons,February 2020
1,Newham,Male,30 to 34,Asian ,Murder,Charge or Summons,February 2020
1,Lewisham,Male,15 to 19,Black,Murder,Charge or Summons,February 2020
1,Lewisham,Male,20 to 24,Black,Murder,Charge or Summons,February 2020
1,Newham,Male,30 to 34,Black,Murder,Charge or Summons,February 2020
1,Brent,Male,25 to 29,Black,Murder,Charge or Summons,March 2020
1,Brent,Male,15 to 19,Black,Murder,Charge or Summons,March 2020
1,Brent,Male,15 to 19,Black,Murder,Charge or Summons,March 2020
1,Brent,Male,15 to 19,Mixed,Murder,Charge or Summons,March 2020
1,Brent,Male,15 to 19,Black,Murder,Charge or Summons,March 2020
1,Brent,Male,15 to 19,Black,Murder,Charge or Summons,March 2020
1,Brent,Male,15 to 19,Black,Murder,Charge or Summons,March 2020
1,Waltham Forest,Male,25 to 29,White ,Murder,Charge or Summons,March 2020
1,Islington,Male,25 to 29,White ,Murder,Charge or Summons,March 2020
1,Camden,Male,15 to 19,Black,Murder,Charge or Summons,March 2020
1,Barnet,Male,15 to 19,Black,Murder,Charge or Summons,March 2020
1,Barnet,Male,15 to 19,Black,Murder,Charge or Summons,March 2020
1,Richmond Upon Thames,Male,40 to 44,White ,Murder,Charge or Summons,March 2020
1,Richmond Upon Thames,Male,35 to 39,Black,Murder,Charge or Summons,March 2020
1,Richmond Upon Thames,Male,15 to 19,Black,Murder,Charge or Summons,March 2020
1,Greenwich,Male,25 to 29,White ,Murder,Charge or Summons,March 2020
1,Greenwich,Male,25 to 29,White ,Murder,Charge or Summons,March 2020
1,Kensington & Chelsea,Male,45 to 49,Not stated,Murder,Charge or Summons,March 2020
1,Brent,Male,30 to 34,Black,Murder,Charge or Summons,March 2020
1,Brent,Male,40 to 44,Black,Murder,Charge or Summons,March 2020
1,Waltham Forest,Male,50 to 54,Not stated,Murder,Charge or Summons,March 2020
1,Croydon,Male,20 to 24,Black,Murder,Charge or Summons,March 2020
1,Kingston Upon Thames,Male,20 to 24,Not stated,Murder,Charge or Summons,March 2020
1,Barnet,Male,15 to 19,Black,Murder,Charge or Summons,March 2020
1,Barnet,Male,15 to 19,Black,Murder,Charge or Summons,March 2020
1,Newham,Male,15 to 19,White ,Murder,Charge or Summons,March 2020
1,Croydon,Male,15 to 19,Black,Murder,Charge or Summons,March 2020
1,Southwark,Male,45 to 49,Black,Murder,Charge or Summons,March 2020
1,Greenwich,Male,20 to 24,White ,Murder,Charge or Summons,March 2020
1,Hackney,Male,40 to 44,Black,Murder,Charge or Summons,March 2020
1,Ealing,Female,25 to 29,Black,Murder,Charge or Summons,March 2020
1,Southwark,Male,15 to 19,Black,Murder,Charge or Summons,April 2020
1,Southwark,Male,15 to 19,Black,Murder,Charge or Summons,April 2020
1,Southwark,Male,10 to 14,Black,Murder,Charge or Summons,April 2020
1,Southwark,Male,15 to 19,Black,Murder,Charge or Summons,April 2020
1,Southwark,Male,15 to 19,Black,Murder,Charge or Summons,April 2020
1,Southwark,Male,15 to 19,Black,Murder,Charge or Summons,April 2020
1,Croydon,Male,50 to 54,White ,Murder,Charge or Summons,April 2020
1,Barnet,Male,50 to 54,Black,Murder,Charge or Summons,April 2020
1,Hillingdon,Male,25 to 29,Black,Murder,Charge or Summons,April 2020
1,Newham,Male,15 to 19,Black,Murder,Charge or Summons,April 2020
1,Newham,Male,15 to 19,White ,Murder,Charge or Summons,April 2020
1,Newham,Male,15 to 19,Black,Murder,Charge or Summons,April 2020
1,Newham,Male,15 to 19,Black,Murder,Charge or Summons,April 2020
1,Newham,Male,15 to 19,Black,Murder,Charge or Summons,April 2020
1,Greenwich,Male,15 to 19,White ,Murder,Charge or Summons,April 2020
1,Enfield,Male,15 to 19,Black,Murder,Charge or Summons,April 2020
1,Newham,Male,25 to 29,Other Ethnic groups,Murder,Charge or Summons,April 2020
1,Newham,Male,20 to 24,White ,Murder,Charge or Summons,April 2020
1,Lambeth,Male,40 to 44,Not stated,Murder,Charge or Summons,April 2020
1,Waltham Forest,Male,30 to 34,Asian ,Murder,Charge or Summons,April 2020
1,Lambeth,Male,40 to 44,White ,Murder,Charge or Summons,April 2020
1,Enfield,Male,65 and over,Black,Murder,Charge or Summons,April 2020
1,Brent,Male,40 to 44,Black,Murder,Charge or Summons,April 2020
1,Hackney,Male,25 to 29,Black,Murder,Charge or Summons,April 2020
1,Hounslow,Male,15 to 19,Black,Murder,Charge or Summons,May 2020
1,Westminster,Male,25 to 29,Black,Murder,Charge or Summons,May 2020
1,Westminster,Male,40 to 44,Black,Murder,Charge or Summons,May 2020
1,Southwark,Male,25 to 29,White ,Manslaughter,Charge or Summons,May 2020
